sector,country,year,GH emissions
Energy - Other,Iran,2002,
Energy - Other,Iran,2003,
Energy - Other,Iran,2004,
Energy - Other,Iran,2005,
Energy - Other,Iran,2006,
Energy - Other,Iran,2007,
Energy - Other,Iran,2008,
Energy - Other,Iran,2009,
Energy - Other,Iran,2010,
Energy - Other,Iran,2011,
Energy - Other,Iran,2012,
Energy - Other,Iran,2013,
Energy - Other,Iran,2014,
Energy - Other,Iran,2015,
Energy - Other,Iran,2016,
Energy - Other,Iran,2017,
Energy - Other,Iran,2018,
Energy - Other,Iran,2019,
Energy - Other,Iran,2020,
Energy - Other,Iran,2021,
Energy - Other,Kazakhstan,1990,8933.67
Energy - Other,Kazakhstan,1991,5913.78
Energy - Other,Kazakhstan,1992,1460.49
Energy - Other,Kazakhstan,1993,1466.06
Energy - Other,Kazakhstan,1994,1439.55
Energy - Other,Kazakhstan,1995,1413.99
Energy - Other,Kazakhstan,1996,1418.68
Energy - Other,Kazakhstan,1997,1475.64
Energy - Other,Kazakhstan,1998,9671.82
Energy - Other,Kazakhstan,1999,9868.92
Energy - Other,Kazakhstan,2000,19521.79
Energy - Other,Kazakhstan,2001,6797.79
Energy - Other,Kazakhstan,2002,13985.3
Energy - Other,Kazakhstan,2003,16046.35
Energy - Other,Kazakhstan,2004,16888.21
Energy - Other,Kazakhstan,2005,20979.3
Energy - Other,Kazakhstan,2006,26201.23
Energy - Other,Kazakhstan,2007,26913.05
Energy - Other,Kazakhstan,2008,38672.75
Energy - Other,Kazakhstan,2009,32545.68
Energy - Other,Kazakhstan,2010,48548.83
Energy - Other,Kazakhstan,2011,32097.74
Energy - Other,Kazakhstan,2012,33100.02
Energy - Other,Kazakhstan,2013,39294.56
Energy - Other,Kazakhstan,2014,40470.77
Energy - Other,Kazakhstan,2015,48466.53
Energy - Other,Kazakhstan,2016,47462.05
Energy - Other,Kazakhstan,2017,50481.07
Energy - Other,Kazakhstan,2018,57210.37
Energy - Other,Kazakhstan,2019,28896.0
Energy - Other,Kazakhstan,2020,22278.79
Energy - Other,Kazakhstan,2021,2278.29
Energy - Other,Malta,1990,0.8
Energy - Other,Malta,1991,0.69
Energy - Other,Malta,1992,0.82
Energy - Other,Malta,1993,0.88
Energy - Other,Malta,1994,0.98
Energy - Other,Malta,1995,1.17
Energy - Other,Malta,1996,1.13
Energy - Other,Malta,1997,1.1
Energy - Other,Malta,1998,1.09
Energy - Other,Malta,1999,1.13
Energy - Other,Malta,2000,1.28
Energy - Other,Malta,2001,1.38
Energy - Other,Malta,2002,1.45
Energy - Other,Malta,2003,1.32
Energy - Other,Malta,2004,1.32
Energy - Other,Malta,2005,1.31
Energy - Other,Malta,2006,1.45
Energy - Other,Malta,2007,1.67
Energy - Other,Malta,2008,1.72
Energy - Other,Malta,2009,1.88
Energy - Other,Malta,2010,2.03
Energy - Other,Malta,2011,2.75
Energy - Other,Malta,2012,2.48
Energy - Other,Malta,2013,2.85
Energy - Other,Malta,2014,3.11
Energy - Other,Malta,2015,3.4
Energy - Other,Malta,2016,3.56
Energy - Other,Malta,2017,3.71
Energy - Other,Malta,2018,3.31
Energy - Other,Malta,2019,3.34
Energy - Other,Malta,2020,4.14
Energy - Other,Malta,2021,3.21
Energy - Other,Peru,1990,
Energy - Other,Peru,1991,
Energy - Other,Peru,1992,
Energy - Other,Peru,1993,
Energy - Other,Peru,1994,841.95
Energy - Other,Peru,1995,
Energy - Other,Peru,1996,
Energy - Other,Peru,1997,
Energy - Other,Peru,1998,
Energy - Other,Peru,1999,
Energy - Other,Peru,2000,10971.08
Energy - Other,Peru,2001,
Energy - Other,Peru,2002,
Energy - Other,Peru,2003,
Energy - Other,Peru,2004,87.0
Energy - Other,Peru,2005,
Energy - Other,Peru,2006,87.0
Energy - Other,Peru,2007,81.0
Energy - Other,Peru,2008,80.0
Energy - Other,Peru,2009,79.0
Energy - Other,Peru,2010,79.0
Energy - Other,Peru,2011,78.0
Energy - Other,Peru,2012,77.0
Energy - Other,Peru,2013,75.0
Energy - Other,Peru,2014,72.0
Energy - Other,Peru,2015,73.0
Energy - Other,Peru,2016,74.0
Energy - Other,Peru,2017,42.0
Energy - Other,Peru,2018,11.0
Energy - Other,Peru,2019,35.0
Energy - Other,Peru,2020,59.0
Energy - Other,Peru,2021,8.0
Energy - Other,Romania,1990,1230.0
Energy - Other,Romania,1991,1351.34
Energy - Other,Romania,1992,1000.76
Energy - Other,Romania,1993,323.85
Energy - Other,Romania,1994,450.79
Energy - Other,Romania,1995,580.94
Energy - Other,Romania,1996,305.23
Energy - Other,Romania,1997,866.49
Energy - Other,Romania,1998,710.41
Energy - Other,Romania,1999,124.23
Energy - Other,Romania,2000,252.44
Energy - Other,Romania,2001,441.38
Energy - Other,Romania,2002,331.01
Energy - Other,Romania,2003,438.73
Energy - Other,Romania,2004,1360.04
Energy - Other,Romania,2005,1242.01
Energy - Other,Romania,2006,572.44
Energy - Other,Romania,2007,1006.81
Energy - Other,Romania,2008,866.97
Energy - Other,Romania,2009,318.31
Energy - Other,Romania,2010,317.65
Energy - Other,Romania,2011,565.28
Energy - Other,Romania,2012,585.38
Energy - Other,Romania,2013,428.27
Energy - Other,Romania,2014,418.49
Energy - Other,Romania,2015,478.56
Energy - Other,Romania,2016,460.74
Energy - Other,Romania,2017,660.63
Energy - Other,Romania,2018,651.2
Energy - Other,Romania,2019,637.16
Energy - Other,Romania,2020,621.67
Energy - Other,Romania,2021,1103.15
Energy - Other,Russia,1990,317736.08
Energy - Other,Russia,1991,300167.44
Energy - Other,Russia,1992,71895.49
Energy - Other,Russia,1993,69723.59
Energy - Other,Russia,1994,33943.11
Energy - Other,Russia,1995,39376.74
Energy - Other,Russia,1996,28199.84
Energy - Other,Russia,1997,29592.64
Energy - Other,Russia,1998,25294.96
Energy - Other,Russia,1999,37820.14
Energy - Other,Russia,2000,10720.88
Energy - Other,Russia,2001,14504.25
Energy - Other,Russia,2002,19426.97
Energy - Other,Russia,2003,23757.67
Energy - Other,Russia,2004,27509.26
Energy - Other,Russia,2005,32723.93
Energy - Other,Russia,2006,39196.97
Energy - Other,Russia,2007,40445.21
Energy - Other,Russia,2008,46339.2
Energy - Other,Russia,2009,38019.7
Energy - Other,Russia,2010,40046.85
Energy - Other,Russia,2011,43551.55
Energy - Other,Russia,2012,46300.0
Energy - Other,Russia,2013,33757.73
Energy - Other,Russia,2014,34232.28
Energy - Other,Russia,2015,33982.71
Energy - Other,Russia,2016,32494.8
Energy - Other,Russia,2017,27896.15
Energy - Other,Russia,2018,19597.71
Energy - Other,Russia,2019,29250.04
Energy - Other,Russia,2020,40722.18
Energy - Other,Russia,2021,20789.02
Energy - Other,Saudi Arabia,1990,21157.23
Energy - Other,Saudi Arabia,1991,
Energy - Other,Saudi Arabia,1992,
Energy - Other,Saudi Arabia,1993,
Energy - Other,Saudi Arabia,1994,
Energy - Other,Saudi Arabia,1995,
Energy - Other,Saudi Arabia,1996,
Energy - Other,Saudi Arabia,1997,
Energy - Other,Saudi Arabia,1998,
Energy - Other,Saudi Arabia,1999,
Energy - Other,Saudi Arabia,2000,
Energy - Other,Saudi Arabia,2001,
Energy - Other,Saudi Arabia,2002,
Energy - Other,Saudi Arabia,2003,
Energy - Other,Saudi Arabia,2004,
Energy - Other,Saudi Arabia,2005,
Energy - Other,Saudi Arabia,2006,
Energy - Other,Saudi Arabia,2007,
Energy - Other,Saudi Arabia,2008,
Energy - Other,Saudi Arabia,2009,
Energy - Other,Saudi Arabia,2010,
Energy - Other,Saudi Arabia,2011,
Energy - Other,Saudi Arabia,2012,
Energy - Other,Saudi Arabia,2013,
Energy - Other,Saudi Arabia,2014,
Energy - Other,Saudi Arabia,2015,
Energy - Other,Saudi Arabia,2016,
Energy - Other,Saudi Arabia,2017,
Energy - Other,Saudi Arabia,2018,
Energy - Other,Saudi Arabia,2019,
Energy - Other,Saudi Arabia,2020,
Energy - Other,Saudi Arabia,2021,
Energy - Other,Ukraine,1990,105.93
Energy - Other,Ukraine,1991,95.51
Energy - Other,Ukraine,1992,84.76
Energy - Other,Ukraine,1993,74.44
Energy - Other,Ukraine,1994,65.1
Energy - Other,Ukraine,1995,57.27
Energy - Other,Ukraine,1996,48.91
Energy - Other,Ukraine,1997,44.94
Energy - Other,Ukraine,1998,51.51
Energy - Other,Ukraine,1999,45.69
Energy - Other,Ukraine,2000,59.0
Energy - Other,Ukraine,2001,50.75
Energy - Other,Ukraine,2002,51.73
Energy - Other,Ukraine,2003,58.09
Energy - Other,Ukraine,2004,59.37
Energy - Other,Ukraine,2005,84.44
Energy - Other,Ukraine,2006,95.57
Energy - Other,Ukraine,2007,72.37
Energy - Other,Ukraine,2008,75.9
Energy - Other,Ukraine,2009,26.33
Energy - Other,Ukraine,2010,31.6
Energy - Other,Ukraine,2011,66.21
Energy - Other,Ukraine,2012,119.24
Energy - Other,Ukraine,2013,78.01
Energy - Other,Ukraine,2014,397.74
Energy - Other,Ukraine,2015,405.88
Energy - Other,Ukraine,2016,529.75
Energy - Other,Ukraine,2017,533.77
Energy - Other,Ukraine,2018,475.64
Energy - Other,Ukraine,2019,360.17
Energy - Other,Ukraine,2020,449.59
Energy - Other,Ukraine,2021,384.48
Energy - Other,OECD America,1990,266708.28
Energy - Other,OECD America,1991,268537.25
Energy - Other,OECD America,1992,274936.88
Energy - Other,OECD America,1993,262630.47
Energy - Other,OECD America,1994,271121.47
Energy - Other,OECD America,1995,270330.09
Energy - Other,OECD America,1996,278684.41
Energy - Other,OECD America,1997,298381.91
Energy - Other,OECD America,1998,306602.13
Energy - Other,OECD America,1999,313969.31
Energy - Other,OECD America,2000,308548.47
Energy - Other,OECD America,2001,310191.38
Energy - Other,OECD America,2002,304519.72
Energy - Other,OECD America,2003,307169.94
Energy - Other,OECD America,2004,325674.09
Energy - Other,OECD America,2005,312943.63
Energy - Other,OECD America,2006,313741.84
Energy - Other,OECD America,2007,314849.25
Energy - Other,OECD America,2008,336679.59
Energy - Other,OECD America,2009,304151.88
Energy - Other,OECD America,2010,281037.94
Energy - Other,OECD America,2011,262205.16
Energy - Other,OECD America,2012,251331.98
Energy - Other,OECD America,2013,257732.11
Energy - Other,OECD America,2014,264814.44
Energy - Other,OECD America,2015,272614.19
Energy - Other,OECD America,2016,265363.38
Energy - Other,OECD America,2017,262558.78
Energy - Other,OECD America,2018,280153.53
Energy - Other,OECD America,2019,275848.91
Energy - Other,OECD America,2020,264618.31
Energy - Other,OECD America,2021,286490.38
Energy - Other,OECD Asia Oceania,1990,84465.04
Energy - Other,OECD Asia Oceania,1991,81292.09
Energy - Other,OECD Asia Oceania,1992,79314.43
Energy - Other,OECD Asia Oceania,1993,80751.73
Energy - Other,OECD Asia Oceania,1994,78543.09
Energy - Other,OECD Asia Oceania,1995,84586.34
Energy - Other,OECD Asia Oceania,1996,88719.02
Energy - Other,OECD Asia Oceania,1997,89580.02
Energy - Other,OECD Asia Oceania,1998,70632.35
Energy - Other,OECD Asia Oceania,1999,80291.34
Energy - Other,OECD Asia Oceania,2000,77116.91
Energy - Other,OECD Asia Oceania,2001,76160.61
Energy - Other,OECD Asia Oceania,2002,75971.1
Energy - Other,OECD Asia Oceania,2003,74157.27
Energy - Other,OECD Asia Oceania,2004,70555.38
Energy - Other,OECD Asia Oceania,2005,72477.56
Energy - Other,OECD Asia Oceania,2006,68658.96
Energy - Other,OECD Asia Oceania,2007,67760.3
Energy - Other,OECD Asia Oceania,2008,65500.72
Energy - Other,OECD Asia Oceania,2009,62949.9
Energy - Other,OECD Asia Oceania,2010,64231.56
Energy - Other,OECD Asia Oceania,2011,64344.58
Energy - Other,OECD Asia Oceania,2012,64376.13
Energy - Other,OECD Asia Oceania,2013,62841.14
Energy - Other,OECD Asia Oceania,2014,57884.02
Energy - Other,OECD Asia Oceania,2015,58899.9
Energy - Other,OECD Asia Oceania,2016,60767.28
Energy - Other,OECD Asia Oceania,2017,61645.41
Energy - Other,OECD Asia Oceania,2018,61922.04
Energy - Other,OECD Asia Oceania,2019,58420.89
Energy - Other,OECD Asia Oceania,2020,56860.13
Energy - Other,OECD Asia Oceania,2021,56729.18
Fugitive Emissions from Fuels,Australia,1990,40311.48
Fugitive Emissions from Fuels,Australia,1991,39660.16
Fugitive Emissions from Fuels,Australia,1992,41601.81
Fugitive Emissions from Fuels,Australia,1993,40425.32
Fugitive Emissions from Fuels,Australia,1994,38254.26
Fugitive Emissions from Fuels,Australia,1995,39930.26
Fugitive Emissions from Fuels,Australia,1996,39478.45
Fugitive Emissions from Fuels,Australia,1997,42489.27
Fugitive Emissions from Fuels,Australia,1998,43733.61
Fugitive Emissions from Fuels,Australia,1999,40552.64
Fugitive Emissions from Fuels,Australia,2000,44012.04
Fugitive Emissions from Fuels,Australia,2001,44004.86
Fugitive Emissions from Fuels,Australia,2002,42716.5
Fugitive Emissions from Fuels,Australia,2003,40968.21
Fugitive Emissions from Fuels,Australia,2004,40804.66
Fugitive Emissions from Fuels,Australia,2005,42791.51
Fugitive Emissions from Fuels,Australia,2006,43643.36
Fugitive Emissions from Fuels,Australia,2007,46626.05
Fugitive Emissions from Fuels,Australia,2008,45924.9
Fugitive Emissions from Fuels,Australia,2009,45592.51
Fugitive Emissions from Fuels,Australia,2010,45327.61
Fugitive Emissions from Fuels,Australia,2011,43726.22
Fugitive Emissions from Fuels,Australia,2012,44480.73
Fugitive Emissions from Fuels,Australia,2013,45156.72
Fugitive Emissions from Fuels,Australia,2014,43100.85
Fugitive Emissions from Fuels,Australia,2015,48273.31
Fugitive Emissions from Fuels,Australia,2016,49534.51
Fugitive Emissions from Fuels,Australia,2017,51546.6
Fugitive Emissions from Fuels,Australia,2018,54514.37
Fugitive Emissions from Fuels,Australia,2019,55845.66
Fugitive Emissions from Fuels,Australia,2020,53569.82
Fugitive Emissions from Fuels,Australia,2021,48802.02
Fugitive Emissions from Fuels,Austria,1990,773.98
Fugitive Emissions from Fuels,Austria,1991,624.28
Fugitive Emissions from Fuels,Austria,1992,671.26
Fugitive Emissions from Fuels,Austria,1993,636.83
Fugitive Emissions from Fuels,Austria,1994,511.68
Fugitive Emissions from Fuels,Austria,1995,504.68
Fugitive Emissions from Fuels,Austria,1996,430.33
Fugitive Emissions from Fuels,Austria,1997,474.4
Fugitive Emissions from Fuels,Austria,1998,502.45
Fugitive Emissions from Fuels,Austria,1999,535.67
Fugitive Emissions from Fuels,Austria,2000,536.51
Fugitive Emissions from Fuels,Austria,2001,554.64
Fugitive Emissions from Fuels,Austria,2002,538.88
Fugitive Emissions from Fuels,Austria,2003,555.41
Fugitive Emissions from Fuels,Austria,2004,502.11
Fugitive Emissions from Fuels,Austria,2005,470.62
Fugitive Emissions from Fuels,Austria,2006,499.86
Fugitive Emissions from Fuels,Austria,2007,506.32
Fugitive Emissions from Fuels,Austria,2008,465.06
Fugitive Emissions from Fuels,Austria,2009,513.46
Fugitive Emissions from Fuels,Austria,2010,502.16
Fugitive Emissions from Fuels,Austria,2011,495.08
Fugitive Emissions from Fuels,Austria,2012,509.61
Fugitive Emissions from Fuels,Austria,2013,505.42
Fugitive Emissions from Fuels,Austria,2014,470.68
Fugitive Emissions from Fuels,Austria,2015,456.15
Fugitive Emissions from Fuels,Austria,2016,423.34
Fugitive Emissions from Fuels,Austria,2017,461.97
Fugitive Emissions from Fuels,Austria,2018,399.75
Fugitive Emissions from Fuels,Austria,2019,374.44
Fugitive Emissions from Fuels,Austria,2020,355.38
Fugitive Emissions from Fuels,Austria,2021,331.35
Fugitive Emissions from Fuels,Belgium,1990,1376.56
Fugitive Emissions from Fuels,Belgium,1991,1208.68
Fugitive Emissions from Fuels,Belgium,1992,1046.08
Fugitive Emissions from Fuels,Belgium,1993,1092.91
Fugitive Emissions from Fuels,Belgium,1994,961.04
Fugitive Emissions from Fuels,Belgium,1995,968.59
Fugitive Emissions from Fuels,Belgium,1996,952.46
Fugitive Emissions from Fuels,Belgium,1997,913.39
Fugitive Emissions from Fuels,Belgium,1998,892.53
Fugitive Emissions from Fuels,Belgium,1999,901.57
Fugitive Emissions from Fuels,Belgium,2000,938.84
Fugitive Emissions from Fuels,Belgium,2001,911.39
Fugitive Emissions from Fuels,Belgium,2002,884.06
Fugitive Emissions from Fuels,Belgium,2003,816.11
Fugitive Emissions from Fuels,Belgium,2004,798.83
Fugitive Emissions from Fuels,Belgium,2005,819.7
Fugitive Emissions from Fuels,Belgium,2006,841.35
Fugitive Emissions from Fuels,Belgium,2007,822.18
Fugitive Emissions from Fuels,Belgium,2008,791.65
Fugitive Emissions from Fuels,Belgium,2009,792.82
Fugitive Emissions from Fuels,Belgium,2010,840.27
Fugitive Emissions from Fuels,Belgium,2011,779.09
Fugitive Emissions from Fuels,Belgium,2012,746.67
Fugitive Emissions from Fuels,Belgium,2013,739.93
Fugitive Emissions from Fuels,Belgium,2014,713.31
Fugitive Emissions from Fuels,Belgium,2015,737.63
Fugitive Emissions from Fuels,Belgium,2016,711.25
Fugitive Emissions from Fuels,Belgium,2017,721.31
Fugitive Emissions from Fuels,Belgium,2018,724.41
Fugitive Emissions from Fuels,Belgium,2019,719.33
Fugitive Emissions from Fuels,Belgium,2020,675.12
Fugitive Emissions from Fuels,Belgium,2021,658.2
Fugitive Emissions from Fuels,Canada,1990,48131.58
Fugitive Emissions from Fuels,Canada,1991,49489.86
Fugitive Emissions from Fuels,Canada,1992,53165.59
Fugitive Emissions from Fuels,Canada,1993,55532.2
Fugitive Emissions from Fuels,Canada,1994,58915.52
Fugitive Emissions from Fuels,Canada,1995,61843.2
Fugitive Emissions from Fuels,Canada,1996,66434.86
Fugitive Emissions from Fuels,Canada,1997,68919.89
Fugitive Emissions from Fuels,Canada,1998,71450.64
Fugitive Emissions from Fuels,Canada,1999,69235.44
Fugitive Emissions from Fuels,Canada,2000,70137.77
Fugitive Emissions from Fuels,Canada,2001,68954.43
Fugitive Emissions from Fuels,Canada,2002,68504.2
Fugitive Emissions from Fuels,Canada,2003,68081.18
Fugitive Emissions from Fuels,Canada,2004,69867.06
Fugitive Emissions from Fuels,Canada,2005,70058.59
Fugitive Emissions from Fuels,Canada,2006,72890.52
Fugitive Emissions from Fuels,Canada,2007,71779.73
Fugitive Emissions from Fuels,Canada,2008,70868.05
Fugitive Emissions from Fuels,Canada,2009,66798.25
Fugitive Emissions from Fuels,Canada,2010,69830.04
Fugitive Emissions from Fuels,Canada,2011,70824.83
Fugitive Emissions from Fuels,Canada,2012,73904.63
Fugitive Emissions from Fuels,Canada,2013,74811.17
Fugitive Emissions from Fuels,Canada,2014,76621.08
Fugitive Emissions from Fuels,Canada,2015,73319.63
Fugitive Emissions from Fuels,Canada,2016,66050.67
Fugitive Emissions from Fuels,Canada,2017,65952.21
Fugitive Emissions from Fuels,Canada,2018,66115.93
Fugitive Emissions from Fuels,Canada,2019,64387.8
Fugitive Emissions from Fuels,Canada,2020,55399.65
Fugitive Emissions from Fuels,Canada,2021,55167.07
Fugitive Emissions from Fuels,Czechia,1990,13835.3
Fugitive Emissions from Fuels,Czechia,1991,12737.65
Fugitive Emissions from Fuels,Czechia,1992,11753.47
Fugitive Emissions from Fuels,Czechia,1993,12090.85
Fugitive Emissions from Fuels,Czechia,1994,11406.51
Fugitive Emissions from Fuels,Czechia,1995,11264.54
Fugitive Emissions from Fuels,Czechia,1996,11290.28
Fugitive Emissions from Fuels,Czechia,1997,10986.03
Fugitive Emissions from Fuels,Czechia,1998,10500.78
Fugitive Emissions from Fuels,Czechia,1999,9500.99
Fugitive Emissions from Fuels,Czechia,2000,8548.46
Fugitive Emissions from Fuels,Czechia,2001,7809.91
Fugitive Emissions from Fuels,Czechia,2002,7531.85
Fugitive Emissions from Fuels,Czechia,2003,7393.1
Fugitive Emissions from Fuels,Czechia,2004,7086.27
Fugitive Emissions from Fuels,Czechia,2005,7625.07
Fugitive Emissions from Fuels,Czechia,2006,7884.4
Fugitive Emissions from Fuels,Czechia,2007,7351.27
Fugitive Emissions from Fuels,Czechia,2008,7236.03
Fugitive Emissions from Fuels,Czechia,2009,6386.52
Fugitive Emissions from Fuels,Czechia,2010,6435.93
Fugitive Emissions from Fuels,Czechia,2011,6388.49
Fugitive Emissions from Fuels,Czechia,2012,6138.35
Fugitive Emissions from Fuels,Czechia,2013,5109.65
Fugitive Emissions from Fuels,Czechia,2014,5102.43
Fugitive Emissions from Fuels,Czechia,2015,4933.04
Fugitive Emissions from Fuels,Czechia,2016,4441.27
Fugitive Emissions from Fuels,Czechia,2017,4058.39
Fugitive Emissions from Fuels,Czechia,2018,3776.7
Fugitive Emissions from Fuels,Czechia,2019,3369.46
Fugitive Emissions from Fuels,Czechia,2020,2622.51
Fugitive Emissions from Fuels,Czechia,2021,2615.28
Fugitive Emissions from Fuels,Denmark,1990,490.03
Fugitive Emissions from Fuels,Denmark,1991,854.86
Fugitive Emissions from Fuels,Denmark,1992,886.34
Fugitive Emissions from Fuels,Denmark,1993,792.2
Fugitive Emissions from Fuels,Denmark,1994,792.41
Fugitive Emissions from Fuels,Denmark,1995,671.81
Fugitive Emissions from Fuels,Denmark,1996,729.74
Fugitive Emissions from Fuels,Denmark,1997,979.64
Fugitive Emissions from Fuels,Denmark,1998,789.78
Fugitive Emissions from Fuels,Denmark,1999,1451.47
Fugitive Emissions from Fuels,Denmark,2000,1042.53
Fugitive Emissions from Fuels,Denmark,2001,1098.35
Fugitive Emissions from Fuels,Denmark,2002,992.86
Fugitive Emissions from Fuels,Denmark,2003,980.8
Fugitive Emissions from Fuels,Denmark,2004,1085.39
Fugitive Emissions from Fuels,Denmark,2005,866.17
Fugitive Emissions from Fuels,Denmark,2006,847.98
Fugitive Emissions from Fuels,Denmark,2007,832.75
Fugitive Emissions from Fuels,Denmark,2008,647.92
Fugitive Emissions from Fuels,Denmark,2009,479.32
Fugitive Emissions from Fuels,Denmark,2010,565.28
Fugitive Emissions from Fuels,Denmark,2011,428.3
Fugitive Emissions from Fuels,Denmark,2012,372.77
Fugitive Emissions from Fuels,Denmark,2013,391.33
Fugitive Emissions from Fuels,Denmark,2014,393.39
Fugitive Emissions from Fuels,Denmark,2015,380.34
Fugitive Emissions from Fuels,Denmark,2016,400.41
Fugitive Emissions from Fuels,Denmark,2017,364.31
Fugitive Emissions from Fuels,Denmark,2018,339.18
Fugitive Emissions from Fuels,Denmark,2019,282.85
Fugitive Emissions from Fuels,Denmark,2020,188.5
Fugitive Emissions from Fuels,Denmark,2021,172.43
Fugitive Emissions from Fuels,Estonia,1990,71.77
Fugitive Emissions from Fuels,Estonia,1991,72.07
Fugitive Emissions from Fuels,Estonia,1992,42.14
Fugitive Emissions from Fuels,Estonia,1993,20.89
Fugitive Emissions from Fuels,Estonia,1994,30.0
Fugitive Emissions from Fuels,Estonia,1995,34.21
Fugitive Emissions from Fuels,Estonia,1996,37.72
Fugitive Emissions from Fuels,Estonia,1997,36.65
Fugitive Emissions from Fuels,Estonia,1998,34.79
Fugitive Emissions from Fuels,Estonia,1999,33.82
Fugitive Emissions from Fuels,Estonia,2000,38.87
Fugitive Emissions from Fuels,Estonia,2001,41.72
Fugitive Emissions from Fuels,Estonia,2002,34.98
Fugitive Emissions from Fuels,Estonia,2003,39.93
Fugitive Emissions from Fuels,Estonia,2004,45.48
Fugitive Emissions from Fuels,Estonia,2005,46.96
Fugitive Emissions from Fuels,Estonia,2006,47.46
Fugitive Emissions from Fuels,Estonia,2007,47.17
Fugitive Emissions from Fuels,Estonia,2008,45.24
Fugitive Emissions from Fuels,Estonia,2009,30.84
Fugitive Emissions from Fuels,Estonia,2010,33.03
Fugitive Emissions from Fuels,Estonia,2011,29.55
Fugitive Emissions from Fuels,Estonia,2012,32.03
Fugitive Emissions from Fuels,Estonia,2013,32.58
Fugitive Emissions from Fuels,Estonia,2014,25.58
Fugitive Emissions from Fuels,Estonia,2015,22.93
Fugitive Emissions from Fuels,Estonia,2016,25.15
Fugitive Emissions from Fuels,Estonia,2017,23.16
Fugitive Emissions from Fuels,Estonia,2018,24.28
Fugitive Emissions from Fuels,Estonia,2019,22.34
Fugitive Emissions from Fuels,Estonia,2020,20.43
Fugitive Emissions from Fuels,Estonia,2021,23.16
Fugitive Emissions from Fuels,Finland,1990,124.73
Fugitive Emissions from Fuels,Finland,1991,157.81
Fugitive Emissions from Fuels,Finland,1992,184.14
Fugitive Emissions from Fuels,Finland,1993,251.19
Fugitive Emissions from Fuels,Finland,1994,171.06
Fugitive Emissions from Fuels,Finland,1995,179.03
Fugitive Emissions from Fuels,Finland,1996,170.99
Fugitive Emissions from Fuels,Finland,1997,195.16
Fugitive Emissions from Fuels,Finland,1998,158.27
Fugitive Emissions from Fuels,Finland,1999,130.34
Fugitive Emissions from Fuels,Finland,2000,129.08
Fugitive Emissions from Fuels,Finland,2001,140.55
Fugitive Emissions from Fuels,Finland,2002,133.8
Fugitive Emissions from Fuels,Finland,2003,134.73
Fugitive Emissions from Fuels,Finland,2004,125.74
Fugitive Emissions from Fuels,Finland,2005,152.03
Fugitive Emissions from Fuels,Finland,2006,128.43
Fugitive Emissions from Fuels,Finland,2007,144.89
Fugitive Emissions from Fuels,Finland,2008,159.1
Fugitive Emissions from Fuels,Finland,2009,133.56
Fugitive Emissions from Fuels,Finland,2010,147.41
Fugitive Emissions from Fuels,Finland,2011,132.31
Fugitive Emissions from Fuels,Finland,2012,148.01
Fugitive Emissions from Fuels,Finland,2013,124.04
Fugitive Emissions from Fuels,Finland,2014,120.52
Fugitive Emissions from Fuels,Finland,2015,150.56
Fugitive Emissions from Fuels,Finland,2016,142.06
Fugitive Emissions from Fuels,Finland,2017,181.83
Fugitive Emissions from Fuels,Finland,2018,124.37
Fugitive Emissions from Fuels,Finland,2019,95.09
Fugitive Emissions from Fuels,Finland,2020,101.39
Fugitive Emissions from Fuels,Finland,2021,95.15
Fugitive Emissions from Fuels,France,1990,11789.92
Fugitive Emissions from Fuels,France,1991,11505.07
Fugitive Emissions from Fuels,France,1992,11672.33
Fugitive Emissions from Fuels,France,1993,11663.01
Fugitive Emissions from Fuels,France,1994,12018.05
Fugitive Emissions from Fuels,France,1995,11779.37
Fugitive Emissions from Fuels,France,1996,10555.37
Fugitive Emissions from Fuels,France,1997,9843.24
Fugitive Emissions from Fuels,France,1998,9662.81
Fugitive Emissions from Fuels,France,1999,9155.95
Fugitive Emissions from Fuels,France,2000,8283.39
Fugitive Emissions from Fuels,France,2001,7992.6
Fugitive Emissions from Fuels,France,2002,7080.17
Fugitive Emissions from Fuels,France,2003,6947.44
Fugitive Emissions from Fuels,France,2004,6434.86
Fugitive Emissions from Fuels,France,2005,6073.51
Fugitive Emissions from Fuels,France,2006,6266.98
Fugitive Emissions from Fuels,France,2007,6327.27
Fugitive Emissions from Fuels,France,2008,6601.65
Fugitive Emissions from Fuels,France,2009,6315.93
Fugitive Emissions from Fuels,France,2010,5975.14
Fugitive Emissions from Fuels,France,2011,5644.16
Fugitive Emissions from Fuels,France,2012,5014.52
Fugitive Emissions from Fuels,France,2013,4691.34
Fugitive Emissions from Fuels,France,2014,4438.35
Fugitive Emissions from Fuels,France,2015,4312.12
Fugitive Emissions from Fuels,France,2016,4350.03
Fugitive Emissions from Fuels,France,2017,4188.04
Fugitive Emissions from Fuels,France,2018,4225.06
Fugitive Emissions from Fuels,France,2019,3727.38
Fugitive Emissions from Fuels,France,2020,3167.62
Fugitive Emissions from Fuels,France,2021,2691.05
Fugitive Emissions from Fuels,Germany,1990,42523.79
Fugitive Emissions from Fuels,Germany,1991,41476.7
Fugitive Emissions from Fuels,Germany,1992,38912.51
Fugitive Emissions from Fuels,Germany,1993,40177.01
Fugitive Emissions from Fuels,Germany,1994,36734.79
Fugitive Emissions from Fuels,Germany,1995,35302.43
Fugitive Emissions from Fuels,Germany,1996,34219.87
