sector,country,year,GH emissions
Fugitive Emissions from Fuels,Norway,1999,3 892.86
Fugitive Emissions from Fuels,Norway,2000,4 127.45
Fugitive Emissions from Fuels,Norway,2001,3 793.93
Fugitive Emissions from Fuels,Norway,2002,3 315.20
Fugitive Emissions from Fuels,Norway,2003,3 277.67
Fugitive Emissions from Fuels,Norway,2004,3 193.51
Fugitive Emissions from Fuels,Norway,2005,3 186.42
Fugitive Emissions from Fuels,Norway,2006,3 102.31
Fugitive Emissions from Fuels,Norway,2007,4 442.12
Fugitive Emissions from Fuels,Norway,2008,3 699.79
Fugitive Emissions from Fuels,Norway,2009,3 092.46
Fugitive Emissions from Fuels,Norway,2010,3 244.81
Fugitive Emissions from Fuels,Norway,2011,3 243.10
Fugitive Emissions from Fuels,Norway,2012,3 237.00
Fugitive Emissions from Fuels,Norway,2013,3 209.26
Fugitive Emissions from Fuels,Norway,2014,2 772.92
Fugitive Emissions from Fuels,Norway,2015,3 054.91
Fugitive Emissions from Fuels,Norway,2016,2 928.70
Fugitive Emissions from Fuels,Norway,2017,2 711.62
Fugitive Emissions from Fuels,Norway,2018,2 561.76
Fugitive Emissions from Fuels,Norway,2019,2 053.26
Fugitive Emissions from Fuels,Norway,2020,1 952.75
Fugitive Emissions from Fuels,Norway,2021,2 108.95
Fugitive Emissions from Fuels,Poland,1990,29 162.34
Fugitive Emissions from Fuels,Poland,1991,24 516.04
Fugitive Emissions from Fuels,Poland,1992,24 603.43
Fugitive Emissions from Fuels,Poland,1993,23 477.75
Fugitive Emissions from Fuels,Poland,1994,22 955.19
Fugitive Emissions from Fuels,Poland,1995,23 928.73
Fugitive Emissions from Fuels,Poland,1996,23 479.15
Fugitive Emissions from Fuels,Poland,1997,24 407.38
Fugitive Emissions from Fuels,Poland,1998,22 923.71
Fugitive Emissions from Fuels,Poland,1999,23 453.21
Fugitive Emissions from Fuels,Poland,2000,23 704.28
Fugitive Emissions from Fuels,Poland,2001,26 035.60
Fugitive Emissions from Fuels,Poland,2002,24 931.45
Fugitive Emissions from Fuels,Poland,2003,25 978.74
Fugitive Emissions from Fuels,Poland,2004,25 364.90
Fugitive Emissions from Fuels,Poland,2005,26 191.32
Fugitive Emissions from Fuels,Poland,2006,26 621.36
Fugitive Emissions from Fuels,Poland,2007,25 713.52
Fugitive Emissions from Fuels,Poland,2008,25 725.79
Fugitive Emissions from Fuels,Poland,2009,23 973.65
Fugitive Emissions from Fuels,Poland,2010,24 179.56
Fugitive Emissions from Fuels,Poland,2011,24 495.13
Fugitive Emissions from Fuels,Poland,2012,24 763.13
Fugitive Emissions from Fuels,Poland,2013,25 847.15
Fugitive Emissions from Fuels,Poland,2014,25 817.77
Fugitive Emissions from Fuels,Poland,2015,26 925.30
Fugitive Emissions from Fuels,Poland,2016,26 775.19
Fugitive Emissions from Fuels,Poland,2017,26 681.79
Fugitive Emissions from Fuels,Poland,2018,26 367.65
Fugitive Emissions from Fuels,Poland,2019,23 683.21
Fugitive Emissions from Fuels,Poland,2020,23 428.42
Fugitive Emissions from Fuels,Poland,2021,23 069.48
Fugitive Emissions from Fuels,Portugal,1990,218.02
Fugitive Emissions from Fuels,Portugal,1991,211.02
Fugitive Emissions from Fuels,Portugal,1992,206.00
Fugitive Emissions from Fuels,Portugal,1993,219.95
Fugitive Emissions from Fuels,Portugal,1994,387.87
Fugitive Emissions from Fuels,Portugal,1995,453.85
Fugitive Emissions from Fuels,Portugal,1996,402.04
Fugitive Emissions from Fuels,Portugal,1997,504.52
Fugitive Emissions from Fuels,Portugal,1998,479.68
Fugitive Emissions from Fuels,Portugal,1999,427.97
Fugitive Emissions from Fuels,Portugal,2000,397.93
Fugitive Emissions from Fuels,Portugal,2001,486.45
Fugitive Emissions from Fuels,Portugal,2002,481.30
Fugitive Emissions from Fuels,Portugal,2003,532.21
Fugitive Emissions from Fuels,Portugal,2004,551.07
Fugitive Emissions from Fuels,Portugal,2005,631.40
Fugitive Emissions from Fuels,Portugal,2006,605.11
Fugitive Emissions from Fuels,Portugal,2007,626.05
Fugitive Emissions from Fuels,Portugal,2008,579.45
Fugitive Emissions from Fuels,Portugal,2009,543.17
Fugitive Emissions from Fuels,Portugal,2010,644.40
Fugitive Emissions from Fuels,Portugal,2011,599.80
Fugitive Emissions from Fuels,Portugal,2012,684.98
Fugitive Emissions from Fuels,Portugal,2013,1 261.34
Fugitive Emissions from Fuels,Portugal,2014,1 091.37
Fugitive Emissions from Fuels,Portugal,2015,1 218.95
Fugitive Emissions from Fuels,Portugal,2016,1 145.31
Fugitive Emissions from Fuels,Portugal,2017,1 225.80
Fugitive Emissions from Fuels,Portugal,2018,1 130.15
Fugitive Emissions from Fuels,Portugal,2019,1 215.07
Fugitive Emissions from Fuels,Portugal,2020,1 091.86
Fugitive Emissions from Fuels,Portugal,2021,1 025.37
Fugitive Emissions from Fuels,Slovak Republic,1990,2 699.20
Fugitive Emissions from Fuels,Slovak Republic,1991,2 661.09
Fugitive Emissions from Fuels,Slovak Republic,1992,2 630.68
Fugitive Emissions from Fuels,Slovak Republic,1993,2 531.95
Fugitive Emissions from Fuels,Slovak Republic,1994,2 509.26
Fugitive Emissions from Fuels,Slovak Republic,1995,2 470.08
Fugitive Emissions from Fuels,Slovak Republic,1996,2 431.01
Fugitive Emissions from Fuels,Slovak Republic,1997,2 327.67
Fugitive Emissions from Fuels,Slovak Republic,1998,2 380.58
Fugitive Emissions from Fuels,Slovak Republic,1999,2 316.74
Fugitive Emissions from Fuels,Slovak Republic,2000,2 087.23
Fugitive Emissions from Fuels,Slovak Republic,2001,1 938.57
Fugitive Emissions from Fuels,Slovak Republic,2002,1 854.86
Fugitive Emissions from Fuels,Slovak Republic,2003,1 712.28
Fugitive Emissions from Fuels,Slovak Republic,2004,1 688.31
Fugitive Emissions from Fuels,Slovak Republic,2005,1 557.61
Fugitive Emissions from Fuels,Slovak Republic,2006,1 404.01
Fugitive Emissions from Fuels,Slovak Republic,2007,1 288.29
Fugitive Emissions from Fuels,Slovak Republic,2008,1 339.27
Fugitive Emissions from Fuels,Slovak Republic,2009,1 193.80
Fugitive Emissions from Fuels,Slovak Republic,2010,1 109.74
Fugitive Emissions from Fuels,Slovak Republic,2011,1 062.77
Fugitive Emissions from Fuels,Slovak Republic,2012,825.52
Fugitive Emissions from Fuels,Slovak Republic,2013,834.61
Fugitive Emissions from Fuels,Slovak Republic,2014,768.60
Fugitive Emissions from Fuels,Slovak Republic,2015,638.90
Fugitive Emissions from Fuels,Slovak Republic,2016,632.33
Fugitive Emissions from Fuels,Slovak Republic,2017,594.76
Fugitive Emissions from Fuels,Slovak Republic,2018,513.99
Fugitive Emissions from Fuels,Slovak Republic,2019,535.29
Fugitive Emissions from Fuels,Slovak Republic,2020,474.52
Fugitive Emissions from Fuels,Slovak Republic,2021,489.05
Fugitive Emissions from Fuels,Slovenia,1990,560.94
Fugitive Emissions from Fuels,Slovenia,1991,522.21
Fugitive Emissions from Fuels,Slovenia,1992,571.52
Fugitive Emissions from Fuels,Slovenia,1993,524.41
Fugitive Emissions from Fuels,Slovenia,1994,503.48
Fugitive Emissions from Fuels,Slovenia,1995,531.59
Fugitive Emissions from Fuels,Slovenia,1996,511.91
Fugitive Emissions from Fuels,Slovenia,1997,547.82
Fugitive Emissions from Fuels,Slovenia,1998,544.92
Fugitive Emissions from Fuels,Slovenia,1999,521.01
Fugitive Emissions from Fuels,Slovenia,2000,514.83
Fugitive Emissions from Fuels,Slovenia,2001,506.37
Fugitive Emissions from Fuels,Slovenia,2002,553.96
Fugitive Emissions from Fuels,Slovenia,2003,584.05
Fugitive Emissions from Fuels,Slovenia,2004,583.93
Fugitive Emissions from Fuels,Slovenia,2005,569.60
Fugitive Emissions from Fuels,Slovenia,2006,580.48
Fugitive Emissions from Fuels,Slovenia,2007,587.89
Fugitive Emissions from Fuels,Slovenia,2008,569.72
Fugitive Emissions from Fuels,Slovenia,2009,560.80
Fugitive Emissions from Fuels,Slovenia,2010,563.49
Fugitive Emissions from Fuels,Slovenia,2011,572.78
Fugitive Emissions from Fuels,Slovenia,2012,556.93
Fugitive Emissions from Fuels,Slovenia,2013,495.37
Fugitive Emissions from Fuels,Slovenia,2014,388.77
Fugitive Emissions from Fuels,Slovenia,2015,400.84
Fugitive Emissions from Fuels,Slovenia,2016,429.15
Fugitive Emissions from Fuels,Slovenia,2017,440.73
Fugitive Emissions from Fuels,Slovenia,2018,420.76
Fugitive Emissions from Fuels,Slovenia,2019,408.82
Fugitive Emissions from Fuels,Slovenia,2020,411.32
Fugitive Emissions from Fuels,Slovenia,2021,358.69
Fugitive Emissions from Fuels,Spain,1990,3 766.76
Fugitive Emissions from Fuels,Spain,1991,3 400.17
Fugitive Emissions from Fuels,Spain,1992,3 674.85
Fugitive Emissions from Fuels,Spain,1993,3 529.17
Fugitive Emissions from Fuels,Spain,1994,3 689.25
Fugitive Emissions from Fuels,Spain,1995,3 357.11
Fugitive Emissions from Fuels,Spain,1996,3 258.93
Fugitive Emissions from Fuels,Spain,1997,3 274.82
Fugitive Emissions from Fuels,Spain,1998,3 196.98
Fugitive Emissions from Fuels,Spain,1999,3 237.57
Fugitive Emissions from Fuels,Spain,2000,3 310.31
Fugitive Emissions from Fuels,Spain,2001,3 203.03
Fugitive Emissions from Fuels,Spain,2002,3 241.59
Fugitive Emissions from Fuels,Spain,2003,2 985.52
Fugitive Emissions from Fuels,Spain,2004,3 236.30
Fugitive Emissions from Fuels,Spain,2005,3 249.01
Fugitive Emissions from Fuels,Spain,2006,3 406.51
Fugitive Emissions from Fuels,Spain,2007,3 535.78
Fugitive Emissions from Fuels,Spain,2008,3 273.37
Fugitive Emissions from Fuels,Spain,2009,3 105.03
Fugitive Emissions from Fuels,Spain,2010,3 037.35
Fugitive Emissions from Fuels,Spain,2011,3 401.97
Fugitive Emissions from Fuels,Spain,2012,3 931.29
Fugitive Emissions from Fuels,Spain,2013,4 397.29
Fugitive Emissions from Fuels,Spain,2014,4 551.66
Fugitive Emissions from Fuels,Spain,2015,4 053.50
Fugitive Emissions from Fuels,Spain,2016,4 095.80
Fugitive Emissions from Fuels,Spain,2017,4 117.32
Fugitive Emissions from Fuels,Spain,2018,4 112.20
Fugitive Emissions from Fuels,Spain,2019,3 887.67
Fugitive Emissions from Fuels,Spain,2020,3 784.90
Fugitive Emissions from Fuels,Spain,2021,3 726.69
Fugitive Emissions from Fuels,Sweden,1990,426.49
Fugitive Emissions from Fuels,Sweden,1991,387.13
Fugitive Emissions from Fuels,Sweden,1992,414.49
Fugitive Emissions from Fuels,Sweden,1993,449.24
Fugitive Emissions from Fuels,Sweden,1994,401.12
Fugitive Emissions from Fuels,Sweden,1995,440.32
Fugitive Emissions from Fuels,Sweden,1996,432.94
Fugitive Emissions from Fuels,Sweden,1997,466.81
Fugitive Emissions from Fuels,Sweden,1998,478.44
Fugitive Emissions from Fuels,Sweden,1999,485.69
Fugitive Emissions from Fuels,Sweden,2000,481.75
Fugitive Emissions from Fuels,Sweden,2001,487.16
Fugitive Emissions from Fuels,Sweden,2002,476.32
Fugitive Emissions from Fuels,Sweden,2003,487.50
Fugitive Emissions from Fuels,Sweden,2004,492.37
Fugitive Emissions from Fuels,Sweden,2005,459.93
Fugitive Emissions from Fuels,Sweden,2006,905.07
Fugitive Emissions from Fuels,Sweden,2007,942.58
Fugitive Emissions from Fuels,Sweden,2008,941.87
Fugitive Emissions from Fuels,Sweden,2009,940.48
Fugitive Emissions from Fuels,Sweden,2010,894.77
Fugitive Emissions from Fuels,Sweden,2011,900.43
Fugitive Emissions from Fuels,Sweden,2012,912.32
Fugitive Emissions from Fuels,Sweden,2013,764.24
Fugitive Emissions from Fuels,Sweden,2014,830.65
Fugitive Emissions from Fuels,Sweden,2015,877.24
Fugitive Emissions from Fuels,Sweden,2016,693.95
Fugitive Emissions from Fuels,Sweden,2017,852.63
Fugitive Emissions from Fuels,Sweden,2018,873.06
Fugitive Emissions from Fuels,Sweden,2019,583.12
Fugitive Emissions from Fuels,Sweden,2020,495.45
Fugitive Emissions from Fuels,Sweden,2021,51.08
Fugitive Emissions from Fuels,Switzerland,1990,402.44
Fugitive Emissions from Fuels,Switzerland,1991,442.31
Fugitive Emissions from Fuels,Switzerland,1992,457.12
Fugitive Emissions from Fuels,Switzerland,1993,473.15
Fugitive Emissions from Fuels,Switzerland,1994,479.52
Fugitive Emissions from Fuels,Switzerland,1995,476.15
Fugitive Emissions from Fuels,Switzerland,1996,475.18
Fugitive Emissions from Fuels,Switzerland,1997,458.29
Fugitive Emissions from Fuels,Switzerland,1998,439.29
Fugitive Emissions from Fuels,Switzerland,1999,419.35
Fugitive Emissions from Fuels,Switzerland,2000,396.25
Fugitive Emissions from Fuels,Switzerland,2001,381.44
Fugitive Emissions from Fuels,Switzerland,2002,365.34
Fugitive Emissions from Fuels,Switzerland,2003,348.05
Fugitive Emissions from Fuels,Switzerland,2004,340.25
Fugitive Emissions from Fuels,Switzerland,2005,341.84
Fugitive Emissions from Fuels,Switzerland,2006,319.20
Fugitive Emissions from Fuels,Switzerland,2007,306.85
Fugitive Emissions from Fuels,Switzerland,2008,300.97
Fugitive Emissions from Fuels,Switzerland,2009,293.87
Fugitive Emissions from Fuels,Switzerland,2010,306.07
Fugitive Emissions from Fuels,Switzerland,2011,309.50
Fugitive Emissions from Fuels,Switzerland,2012,281.34
Fugitive Emissions from Fuels,Switzerland,2013,258.28
Fugitive Emissions from Fuels,Switzerland,2014,248.31
Fugitive Emissions from Fuels,Switzerland,2015,240.34
Fugitive Emissions from Fuels,Switzerland,2016,241.59
Fugitive Emissions from Fuels,Switzerland,2017,241.54
Fugitive Emissions from Fuels,Switzerland,2018,238.60
Fugitive Emissions from Fuels,Switzerland,2019,240.84
Fugitive Emissions from Fuels,Switzerland,2020,232.82
Fugitive Emissions from Fuels,Switzerland,2021,229.15
Fugitive Emissions from Fuels,Türkiye,1990,4 509.85
Fugitive Emissions from Fuels,Türkiye,1991,4 299.64
Fugitive Emissions from Fuels,Türkiye,1992,4 244.58
Fugitive Emissions from Fuels,Türkiye,1993,4 133.49
Fugitive Emissions from Fuels,Türkiye,1994,3 998.86
Fugitive Emissions from Fuels,Türkiye,1995,4 022.56
Fugitive Emissions from Fuels,Türkiye,1996,4 059.72
Fugitive Emissions from Fuels,Türkiye,1997,4 364.36
Fugitive Emissions from Fuels,Türkiye,1998,4 744.85
Fugitive Emissions from Fuels,Türkiye,1999,5 720.49
Fugitive Emissions from Fuels,Türkiye,2000,6 145.39
Fugitive Emissions from Fuels,Türkiye,2001,5 702.40
Fugitive Emissions from Fuels,Türkiye,2002,5 417.51
Fugitive Emissions from Fuels,Türkiye,2003,5 190.18
Fugitive Emissions from Fuels,Türkiye,2004,5 134.40
Fugitive Emissions from Fuels,Türkiye,2005,5 752.07
Fugitive Emissions from Fuels,Türkiye,2006,6 085.51
Fugitive Emissions from Fuels,Türkiye,2007,7 948.98
Fugitive Emissions from Fuels,Türkiye,2008,8 409.62
Fugitive Emissions from Fuels,Türkiye,2009,8 128.12
Fugitive Emissions from Fuels,Türkiye,2010,8 226.06
Fugitive Emissions from Fuels,Türkiye,2011,9 064.72
Fugitive Emissions from Fuels,Türkiye,2012,9 381.28
Fugitive Emissions from Fuels,Türkiye,2013,8 523.65
Fugitive Emissions from Fuels,Türkiye,2014,10 216.36
Fugitive Emissions from Fuels,Türkiye,2015,5 496.14
Fugitive Emissions from Fuels,Türkiye,2016,8 595.77
Fugitive Emissions from Fuels,Türkiye,2017,6 698.73
Fugitive Emissions from Fuels,Türkiye,2018,7 661.85
Fugitive Emissions from Fuels,Türkiye,2019,9 675.99
Fugitive Emissions from Fuels,Türkiye,2020,8 581.34
Fugitive Emissions from Fuels,Türkiye,2021,10 188.23
Fugitive Emissions from Fuels,United Kingdom,1990,45 108.89
Fugitive Emissions from Fuels,United Kingdom,1991,45 020.57
Fugitive Emissions from Fuels,United Kingdom,1992,44 878.09
Fugitive Emissions from Fuels,United Kingdom,1993,42 831.00
Fugitive Emissions from Fuels,United Kingdom,1994,35 552.77
Fugitive Emissions from Fuels,United Kingdom,1995,37 872.26
Fugitive Emissions from Fuels,United Kingdom,1996,36 472.14
Fugitive Emissions from Fuels,United Kingdom,1997,32 812.36
Fugitive Emissions from Fuels,United Kingdom,1998,30 669.61
Fugitive Emissions from Fuels,United Kingdom,1999,26 308.87
Fugitive Emissions from Fuels,United Kingdom,2000,24 719.14
Fugitive Emissions from Fuels,United Kingdom,2001,23 354.26
Fugitive Emissions from Fuels,United Kingdom,2002,22 310.87
Fugitive Emissions from Fuels,United Kingdom,2003,20 052.12
Fugitive Emissions from Fuels,United Kingdom,2004,19 765.76
Fugitive Emissions from Fuels,United Kingdom,2005,18 244.69
Fugitive Emissions from Fuels,United Kingdom,2006,16 621.19
Fugitive Emissions from Fuels,United Kingdom,2007,16 286.64
Fugitive Emissions from Fuels,United Kingdom,2008,15 147.51
Fugitive Emissions from Fuels,United Kingdom,2009,15 177.61
Fugitive Emissions from Fuels,United Kingdom,2010,14 765.46
Fugitive Emissions from Fuels,United Kingdom,2011,14 175.67
Fugitive Emissions from Fuels,United Kingdom,2012,13 332.53
Fugitive Emissions from Fuels,United Kingdom,2013,12 572.13
Fugitive Emissions from Fuels,United Kingdom,2014,12 334.97
Fugitive Emissions from Fuels,United Kingdom,2015,12 012.24
Fugitive Emissions from Fuels,United Kingdom,2016,10 810.95
Fugitive Emissions from Fuels,United Kingdom,2017,10 448.13
Fugitive Emissions from Fuels,United Kingdom,2018,10 565.92
Fugitive Emissions from Fuels,United Kingdom,2019,10 137.97
Fugitive Emissions from Fuels,United Kingdom,2020,8 779.10
Fugitive Emissions from Fuels,United Kingdom,2021,7 965.08
Fugitive Emissions from Fuels,United States,1990,436 530.90
Fugitive Emissions from Fuels,United States,1991,435 902.41
Fugitive Emissions from Fuels,United States,1992,431 311.03
Fugitive Emissions from Fuels,United States,1993,416 347.18
Fugitive Emissions from Fuels,United States,1994,420 037.86
Fugitive Emissions from Fuels,United States,1995,411 631.98
Fugitive Emissions from Fuels,United States,1996,409 218.53
Fugitive Emissions from Fuels,United States,1997,409 403.59
Fugitive Emissions from Fuels,United States,1998,399 932.90
Fugitive Emissions from Fuels,United States,1999,388 751.76
Fugitive Emissions from Fuels,United States,2000,389 436.78
Fugitive Emissions from Fuels,United States,2001,390 265.96
Fugitive Emissions from Fuels,United States,2002,381 573.31
Fugitive Emissions from Fuels,United States,2003,381 312.47
Fugitive Emissions from Fuels,United States,2004,385 392.27
Fugitive Emissions from Fuels,United States,2005,380 964.91
Fugitive Emissions from Fuels,United States,2006,392 760.91
Fugitive Emissions from Fuels,United States,2007,390 751.99
Fugitive Emissions from Fuels,United States,2008,410 702.45
Fugitive Emissions from Fuels,United States,2009,401 421.31
Fugitive Emissions from Fuels,United States,2010,404 191.21
Fugitive Emissions from Fuels,United States,2011,399 757.50
Fugitive Emissions from Fuels,United States,2012,390 900.64
Fugitive Emissions from Fuels,United States,2013,408 106.93
Fugitive Emissions from Fuels,United States,2014,412 083.47
Fugitive Emissions from Fuels,United States,2015,406 126.46
Fugitive Emissions from Fuels,United States,2016,368 135.35
Fugitive Emissions from Fuels,United States,2017,384 485.76
Fugitive Emissions from Fuels,United States,2018,401 318.02
Fugitive Emissions from Fuels,United States,2019,409 898.87
Fugitive Emissions from Fuels,United States,2020,368 496.36
Fugitive Emissions from Fuels,United States,2021,354 139.75
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1990,168 709.33
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1991,155 469.76
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1992,150 690.85
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1993,149 802.43
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1994,145 598.29
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1995,144 854.80
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1996,140 851.50
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1997,145 526.75
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1998,137 656.79
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),1999,135 779.07
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2000,119 267.70
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2001,115 588.89
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2002,114 708.41
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2003,114 767.27
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2004,106 492.38
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2005,105 438.95
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2006,102 854.45
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2007,98 154.81
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2008,96 639.66
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2009,89 395.84
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2010,88 942.12
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2011,88 256.72
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2012,87 382.27
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2013,86 244.80
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2014,83 315.75
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2015,82 722.18
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2016,79 398.30
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2017,78 797.86
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2018,75 127.80
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2019,68 470.87
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2020,63 396.09
Fugitive Emissions from Fuels,European Union – 27 countries (from 01/02/2020),2021,61 178.10
Fugitive Emissions from Fuels,OECD - Europe,1990,184 067.20
Fugitive Emissions from Fuels,OECD - Europe,1991,175 467.25
Fugitive Emissions from Fuels,OECD - Europe,1992,172 353.00
Fugitive Emissions from Fuels,OECD - Europe,1993,170 686.44
Fugitive Emissions from Fuels,OECD - Europe,1994,158 913.91
Fugitive Emissions from Fuels,OECD - Europe,1995,159 189.67
Fugitive Emissions from Fuels,OECD - Europe,1996,154 823.81
Fugitive Emissions from Fuels,OECD - Europe,1997,150 382.61
Fugitive Emissions from Fuels,OECD - Europe,1998,143 130.36
Fugitive Emissions from Fuels,OECD - Europe,1999,139 553.66
Fugitive Emissions from Fuels,OECD - Europe,2000,134 279.28
Fugitive Emissions from Fuels,OECD - Europe,2001,129 781.95
Fugitive Emissions from Fuels,OECD - Europe,2002,124 817.48
Fugitive Emissions from Fuels,OECD - Europe,2003,121 467.18
Fugitive Emissions from Fuels,OECD - Europe,2004,114 728.27
Fugitive Emissions from Fuels,OECD - Europe,2005,112 355.41
Fugitive Emissions from Fuels,OECD - Europe,2006,109 223.93
Fugitive Emissions from Fuels,OECD - Europe,2007,108 991.73
Fugitive Emissions from Fuels,OECD - Europe,2008,106 553.73
Fugitive Emissions from Fuels,OECD - Europe,2009,99 748.91
Fugitive Emissions from Fuels,OECD - Europe,2010,99 737.80
Fugitive Emissions from Fuels,OECD - Europe,2011,99 463.93
Fugitive Emissions from Fuels,OECD - Europe,2012,98 887.95
Fugitive Emissions from Fuels,OECD - Europe,2013,96 845.13
Fugitive Emissions from Fuels,OECD - Europe,2014,95 400.70
Fugitive Emissions from Fuels,OECD - Europe,2015,90 130.03
Fugitive Emissions from Fuels,OECD - Europe,2016,88 971.42
Fugitive Emissions from Fuels,OECD - Europe,2017,85 874.20
Fugitive Emissions from Fuels,OECD - Europe,2018,83 756.60
Fugitive Emissions from Fuels,OECD - Europe,2019,77 974.11
Fugitive Emissions from Fuels,OECD - Europe,2020,71 347.82
Fugitive Emissions from Fuels,OECD - Europe,2021,70 210.94
Fugitive Emissions from Fuels,OECD - Total,1990,715 774.25
Fugitive Emissions from Fuels,OECD - Total,1991,706 996.81
Fugitive Emissions from Fuels,OECD - Total,1992,704 019.31
Fugitive Emissions from Fuels,OECD - Total,1993,688 059.88
Fugitive Emissions from Fuels,OECD - Total,1994,681 056.38
Fugitive Emissions from Fuels,OECD - Total,1995,677 272.13
Fugitive Emissions from Fuels,OECD - Total,1996,674 758.56
Fugitive Emissions from Fuels,OECD - Total,1997,675 882.56
Fugitive Emissions from Fuels,OECD - Total,1998,662 670.50
Fugitive Emissions from Fuels,OECD - Total,1999,642 390.25
Fugitive Emissions from Fuels,OECD - Total,2000,641 910.63
Fugitive Emissions from Fuels,OECD - Total,2001,636 910.00
Fugitive Emissions from Fuels,OECD - Total,2002,620 789.69
Fugitive Emissions from Fuels,OECD - Total,2003,614 815.81
Fugitive Emissions from Fuels,OECD - Total,2004,614 009.81
Fugitive Emissions from Fuels,OECD - Total,2005,609 593.31
Fugitive Emissions from Fuels,OECD - Total,2006,622 362.13
Fugitive Emissions from Fuels,OECD - Total,2007,621 876.00
Fugitive Emissions from Fuels,OECD - Total,2008,637 689.25
Fugitive Emissions from Fuels,OECD - Total,2009,617 373.94
Fugitive Emissions from Fuels,OECD - Total,2010,623 248.88
Fugitive Emissions from Fuels,OECD - Total,2011,617 772.25
Fugitive Emissions from Fuels,OECD - Total,2012,611 670.31
Fugitive Emissions from Fuels,OECD - Total,2013,627 959.25
Fugitive Emissions from Fuels,OECD - Total,2014,630 370.94
Fugitive Emissions from Fuels,OECD - Total,2015,621 113.00
Fugitive Emissions from Fuels,OECD - Total,2016,575 726.69
Fugitive Emissions from Fuels,OECD - Total,2017,590 696.19
Fugitive Emissions from Fuels,OECD - Total,2018,608 363.88
Fugitive Emissions from Fuels,OECD - Total,2019,610 562.44
Fugitive Emissions from Fuels,OECD - Total,2020,551 102.81
Fugitive Emissions from Fuels,OECD - Total,2021,530 477.25
Fugitive Emissions from Fuels,Argentina,1990,6 435.51
Fugitive Emissions from Fuels,Argentina,1991,6 783.85
Fugitive Emissions from Fuels,Argentina,1992,7 083.98
Fugitive Emissions from Fuels,Argentina,1993,7 516.85
Fugitive Emissions from Fuels,Argentina,1994,8 119.09
Fugitive Emissions from Fuels,Argentina,1995,8 801.47
Fugitive Emissions from Fuels,Argentina,1996,9 868.92
Fugitive Emissions from Fuels,Argentina,1997,10 509.12
Fugitive Emissions from Fuels,Argentina,1998,10 868.14
Fugitive Emissions from Fuels,Argentina,1999,10 947.17
Fugitive Emissions from Fuels,Argentina,2000,11 586.30
Fugitive Emissions from Fuels,Argentina,2001,12 160.53
Fugitive Emissions from Fuels,Argentina,2002,11 776.68
Fugitive Emissions from Fuels,Argentina,2003,12 526.03
Fugitive Emissions from Fuels,Argentina,2004,12 541.18
Fugitive Emissions from Fuels,Argentina,2005,12 233.56
Fugitive Emissions from Fuels,Argentina,2006,12 316.42
Fugitive Emissions from Fuels,Argentina,2007,12 176.48
Fugitive Emissions from Fuels,Argentina,2008,12 055.39
Fugitive Emissions from Fuels,Argentina,2009,11 577.18
Fugitive Emissions from Fuels,Argentina,2010,11 265.36
Fugitive Emissions from Fuels,Argentina,2011,10 837.58
Fugitive Emissions from Fuels,Argentina,2012,10 569.94
Fugitive Emissions from Fuels,Argentina,2013,10 067.94
Fugitive Emissions from Fuels,Argentina,2014,9 979.79
Fugitive Emissions from Fuels,Argentina,2015,10 229.21
Fugitive Emissions from Fuels,Argentina,2016,10 514.44
